2007-05-31T21:37:46.000Z,Thunder Boy,0,"I dont' no wat makes people feel so great about being a slave of others? 
like 99% Chinese governed by 1% white people. Why don't you wanna govern 
yourself? Like in America, it looks like everybody has the freedom and 
equal rights. But if you were a Chinese, can you ever be selected as the 
president of US? It's even hard to be a manager in your company even though 
you been doing well.﻿"
2013-01-31T11:37:14.000Z,Nicholas Sun,0,侯有意思哦﻿
2015-09-11T12:20:26.000Z,自由六月,1,蛤蛤全世界被告现在在大陆也被告﻿
2016-08-24T08:03:22.000Z,Tiberius Y,1,感觉也不算骂吧，至少在这件事上记者有诱导提问的感觉。﻿
2007-01-22T23:52:08.000Z,zhangmikey,0,lol! I love Jiang!﻿
2010-07-01T13:31:11.000Z,flyingfishkyle,0,@HSL1984 香港记者至于这样没有素质嘛~~﻿
2007-03-17T12:07:13.000Z,KW,0,"i think he's right, the media in china and hong kong is naive, he hit the 
point critically. the level of knowledge of media is too low compare with 
other countries﻿"
2010-07-17T19:20:06.000Z,WonderfulYier1,0,"@chengdu5211314 
我同意你的观点，不过@ytbivan001的态度虽然有点激烈，但他的观点也非全有问题。民主对目前的中国可能还有点遥远，但不可否认，这是将来必定要实现的。而为了实现中国人民主这个长远的目标，共产党应该在教育上实行彻底的改革，以客观为主。而在宣传上也应该更开化，不是现在这种愚民宣传。即使这么做，中国要民主很可能也要数百年。更何况目前的中国政府并没有这么做，我看他们完全是在故意拖慢这个过程，以求自己的家族统治可以千秋万代。﻿"
2009-12-23T03:23:03.000Z,David Wu,0,哎，大国领导的小丑表演，越描越黑，中了记者的套，绕过去就完了，讲什么英文。还扯到美国去，很汗。﻿
2015-04-06T15:09:02.000Z,于泽洋,0,回答的挺有水平的啊，为什么会被黑呢。。。﻿
2015-04-08T07:35:56.000Z,Hey Yu Yeung,0,膜！！！！！！！﻿
2010-07-21T19:05:09.000Z,Blausamurai,0,很有农村泼f妇的风采！﻿
2010-09-09T07:15:33.000Z,Yu Liu,0,太假拉﻿
2010-12-05T02:17:46.000Z,jimmengyq,0,出大事了﻿
2016-10-18T07:13:11.000Z,li xu,0,苟﻿
2015-03-03T07:18:52.000Z,Boyang Xu,0,"蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤！按照基本法啊！too young! too Simple! Naive! 长者的经验啊！不要见风就是雨啊！
这真是古今中外被引用无数的经典对话蛤蛤蛤蛤蛤蛤蛤！哈哈哈笑死我了真替这俩sb的智商捉急啊！﻿"
2016-05-09T01:11:13.000Z,JS大魔头,0,老江真尼玛满满表情包啊！哈哈哈，笑死我了~~^_^~~﻿
2007-07-07T04:20:16.000Z,Shu Evan,0,老江说的有道理. 支持!!﻿
2007-09-22T08:04:29.000Z,Ruchao,0,言論自由可以隨便說，大家各有自己的看法，一個事件可以說成正面也可以說成負面，別人云亦云﻿
2007-06-01T09:08:09.000Z,sonicv,0,台湾的倭狗怎么这么多？！﻿
2007-09-26T07:48:21.000Z,Tanson Hsu,0,香港鳥籠式民主.﻿
2008-06-15T23:36:22.000Z,Shaw Y.,0,当初港英政府的时候这些异议分子死哪儿去了？﻿
2009-12-13T11:54:44.000Z,D C,0,"江主席. 你和贾某某 的主席费那么多、 和宋某某的-(感情） 是不是也要像6.4一样埋在土里.？ 谈话和小孩子没什么两样吧.? just like 
voice from 3 years old boy﻿"
2011-10-08T19:10:14.000Z,stuartkdr,0,"Jiang is very handsome,lol﻿"
2014-03-08T10:20:28.000Z,bunny sunny,2,终于翻过墙了激动﻿
2011-03-10T00:52:46.000Z,Well Tom,0,"Jiang toad woman shouting on street, in the decayed residue 
江澤民癩蛤蟆潑婦罵街，在發爛渣！！！﻿"
2015-10-21T19:56:49.000Z,nya ninecats,0,好多说这种反映有失妥当的，感情你们比他水平还高咯。﻿
